Number,"Asset Key","Asset Definition",Status,Service,"Access Point"
280965,4c:c5:3e:5f:0f:15,Zyxel,"Not Available",1251781380,
263212,08:26:97:88:e9:35,Zyxel,"Not Available",1419518,
282530,4c:c5:3e:5e:ca:2d,Zyxel,"Not Available",1251787740,
244907,08:26:97:7b:74:f1,zyxel,"Not Available",1386344,
270203,08:26:97:94:D0:5B,zyxel,"Not Available",1251747455,
284870,4c:c5:3e:5e:ca:15,Zyxel,"Not Available",1251798383,
250739,08:26:97:7c:6c:f5,zyxel,"Not Available",1251687751,
271805,08:26:97:95:0a:27,Zyxel,"Not Available",1251760435,
255428,08:26:97:84:7a:e5,zyxel,"Not Available",1251713519,
275016,08:26:97:95:06:a3,Zyxel,"Not Available",1251770427,
299664,4c:c5:3e:81:b8:4b,Zyxel,"Not Available",1251830949,
258014,08:26:97:6B:A3:52,Zyxel,"Not Available",1251723746,
281168,4c:c5:3e:5f:0b:01,Zyxel,"Not Available",1251769910,
282812,08:26:97:93:E6:C7,Zyxel,"Not Available",1251733659,
285198,4c:c5:3e:72:da:b9,Zyxel,"Not Available",1251799584,
227353,98:0d:67:f3:83:08,Zyxel,"Not Available",1251767265,
262185,08:26:97:84:61:29,Zyxel,"Not Available",1251733996,
243802,08:26:97:6B:A2:7A,zyxel,"Not Available",1251682500,
250548,08:26:97:84:81:ED,zyxel,"Not Available",1251697166,
271592,08:26:97:94:65:63,Zyxel,"Not Available",1251758818,
292024,08:26:97:93:e8:3b,Zyxel,"Not Available",1251803880,
237497,08:26:97:72:56:6D,zyxel,"Not Available",1251651778,
255218,08:26:97:84:87:c9,zyxel,"Not Available",1251711052,
274777,08:26:97:93:4C:77,Zyxel,"Not Available",1251769045,
299052,4c:c5:3e:72:db:31,zyxel,"Not Available",1251829382,
257826,08:26:97:7C:A7:45,Zyxel,"Not Available",1251722611,
281012,08:26:97:95:53:3B,Zyxel,"Not Available",1251781606,
263256,08:26:97:7C:63:95,Zyxel,"Not Available",1251735850,
282608,4c:c5:3e:5e:b4:9d,Zyxel,"Not Available",1251788069,
244953,98:0d:67:f3:09:b8,zyxel,"Not Available",1251685634,
270243,08:26:97:95:34:6f,Zyxel,"Not Available",1251803181,
284926,08:26:97:93:F2:5B,Zyxel,"Not Available",1251798628,
250807,98:0d:67:f3:78:ac,zyxel,"Not Available",1251786202,
300098,4C:C5:3E:7A:65:CC,Zyxel,"Not Available",1251818981,
255499,08:26:97:89:57:8D,zyxel,"Not Available",1251714312,
275055,08:26:97:93:4B:FF,Zyxel,"Not Available",1251770562,
281217,08:26:97:93:42:4b,Zyxel,"Not Available",1251776193,
256544,08:26:97:84:b5:35,zyxel,"Not Available",1251711806,
258086,08:26:97:89:62:91,Zyxel,"Not Available",1251717604,
239303,08:26:97:6b:a3:ca,zyxel,"Not Available",1251652781,
264266,08:26:97:84:CF:D5,zyxel,"Not Available",1251737927,
282945,4c:c5:3e:72:1d:71,Zyxel,"Not Available",1251772583,
256592,08:26:97:84:b5:d1,zyxel,"Not Available",1251714850,
270553,08:26:97:7b:4c:41,Zyxel,"Not Available",1251750333,
288121,4c:c5:3e:5e:ad:59,Zyxel,"Not Available",1251781407,
251635,08:26:97:84:8E:89,zyxel,"Not Available",1251703233,
273958,4C:C5:3E:5E:D0:39,Zyxel,"Not Available",1251761613,
292838,08:26:97:93:f4:d7,Zyxel,"Not Available",1251801162,
275385,4C:C5:3E:5F:17:01,Zyxel,"Not Available",1251773353,
300325,4c:c5:3e:79:db:30,Zyxel,"Not Available",1251685339,
258662,08:26:97:84:5b:65,zyxel,"Not Available",1251714017,
281588,4C:C5:3E:5E:C7:81,Zyxel,"Not Available",1251798283,
299129,4c:c5:3e:72:96:85,Zyxel,"Not Available",1251829694,
264972,08:26:97:84:b6:85,Zyxel,"Not Available",1251739966,
246902,98:0D:67:F3:6D:9C,zyxel,"Not Available",1251786941,
270840,08:26:97:95:12:8b,zyxel,"Not Available",1251752100,
288543,08:26:97:93:EF:37,Zyxel,"Not Available",1251798960,
251967,08:26:97:84:89:9D,zyxel,"Not Available",1251707866,
274182,08:26:97:95:34:87,Zyxel,"Not Available",1251761911,
298038,4C:C5:3E:7A:65:E4,Zyxel,"Not Available",1251823509,
275677,08:26:97:95:07:AB,Zyxel,"Not Available",1251775200,
257187,08:26:97:7c:9c:4d,Zyxel,"Not Available",1251718315,
275692,4c:c5:3e:5f:0d:7d,Zyxel,"Not Available",1251758700,
258970,08:26:97:89:64:dd,Zyxel,"Not Available",1251727218,
281816,08:26:97:64:4A:71,Zyxel,"Not Available",1251801960,
243201,08:26:97:7b:61:05,zyxel,"Not Available",1251678050,
269109,08:26:97:95:5a:67,Zyxel,"Not Available",1251740725,
284118,08:26:97:93:eb:e3,Zyxel,"Not Available",1251794060,
249997,08:26:97:7C:AA:E1,Zyxel,"Not Available",1251693672,
271162,08:26:97:8d:89:1a,Zyxel,"Not Available",1251749163,
289003,4c:c5:3e:5e:b6:35,Zyxel,"Not Available",1251789598,
252440,08:26:97:84:8C:61,zyxel,"Not Available",1251709955,
274437,4c:c5:3e:5f:4a:85,Zyxel,"Not Available",1251757628,
298444,08:26:97:93:f2:73,Zyxel,"Not Available",1251825861,
257426,08:26:97:89:5D:D5,Zyxel,"Not Available",1251720069,
276225,08:26:97:93:4b:87,Zyxel,"Not Available",1251777314,
261209,08:26:97:7b:48:c9,Zyxel,"Not Available",1251729620,
243551,08:26:97:61:4D:27,zyxel,"Not Available",1251822894,
269377,08:26:97:95:38:47,Zyxel,"Not Available",1251736555,
284426,08:26:97:95:33:13,Zyxel,"Not Available",1251794318,
271437,08:26:97:88:eb:75,Zyxel,"Not Available",1251757797,
291852,4c:c5:3e:72:9c:55,zyxel,"Not Available",1251779847,
274678,08:26:97:7B:44:B5,Zyxel,"Not Available",1251760075,
298842,4c:c5:3e:7a:6c:44,Zyxel,"Not Available",1251822065,
250407,08:26:97:84:85:29,Zyxel,"Not Available",1676755,
254880,08:26:97:84:88:71,zyxel,"Not Available",1251709423,
274696,4c:c5:3e:5f:4a:55,Zyxel,"Not Available",1251768526,
257701,08:26:97:84:C1:65,Zyxel,"Not Available",1251720047,
280803,4c:c5:3e:5f:09:21,Zyxel,"Not Available",1251779892,
262286,08:26:97:7C:6B:51,Zyxel,"Not Available",1251712969,
282407,08:26:97:93:5f:5b,zyxel,"Not Available",1251783132,
244032,08:26:97:70:C5:2D,zyxel,"Not Available",1251675270,
270136,08:26:97:7b:49:dd,Zyxel,"Not Available",1251748559,
284707,4C:C5:3E:72:92:29,Zyxel,"Not Available",1251786786,
250661,08:26:97:84:8e:c5,zyxel,"Not Available",1251697840,
292209,4c:c5:3e:7a:c3:8c,Zyxel,"Not Available",1251817428,
255368,08:26:97:89:59:91,Zyxel,"Not Available",1251713272,
274927,08:26:97:93:e2:5f,Zyxel,"Not Available",1251762565,
299552,4c:c5:3e:72:ce:f5,Zyxel,"Not Available",1251825860,
257957,08:26:97:72:4D:61,Zyxel,"Not Available",1251714404,
281111,08:26:97:94:17:7b,Zyxel,"Not Available",1251747661,
263632,08:26:97:88:e8:bd,Zyxel,"Not Available",1251711765,
282741,08:26:97:93:D8:87,Zyxel,"Not Available",1251785762,
270402,08:26:97:7b:4c:71,Zyxel,"Not Available",1251744239,
285115,08:26:97:93:f1:47,Zyxel,"Not Available",1251799581,
292576,4C:C5:3E:79:D5:B4,Zyxel,"Not Available",1251819844,
238526,98:0D:67:F3:A1:68,zyxel,"Not Available",1251670786,
245503,08:26:97:70:d2:89,zyxel,"Not Available",1251683182,
251018,08:26:97:84:c2:91,zyxel,"Not Available",1251704372,
273815,08:26:97:7b:68:55,Zyxel,"Not Available",1251756166,
256751,08:26:97:84:79:7d,zyxel,"Not Available",1251709657,
275251,08:26:97:84:7d:25,Zyxel,"Not Available",1251772207,
300077,4c:c5:3e:7a:9f:14,Zyxel,"Not Available",1653774,
258424,08:26:97:84:82:b9,Zyxel,"Not Available",1251723882,
281466,08:26:97:93:dd:73,zyxel,"Not Available",1251779673,
239584,08:26:97:6B:BE:82,zyxel,"Not Available",1251660603,
264751,08:26:97:84:7c:f5,Zyxel,"Not Available",1616262,
283594,08:26:97:93:E6:A3,Zyxel,"Not Available",1251790306,
246725,98:0D:67:F7:A0:54,zyxel,"Not Available",1251690138,
270688,08:26:97:95:3f:67,Zyxel,"Not Available",1251744186,
288287,4C:C5:3E:79:e7:90,Zyxel,"Not Available",1251798935,
251827,08:26:97:7B:64:AD,zyxel,"Not Available",1251679896,
274102,08:26:97:95:05:17,Zyxel,"Not Available",1251734827,
297812,4c:c5:3e:72:92:c5,Zyxel,"Not Available",1251817950,
257048,08:26:97:7b:4d:fd,zyxel,"Not Available",1251694726,
275518,08:26:97:72:58:7D,Zyxel,"Not Available",1251774190,
258794,08:26:97:7b:6d:35,Zyxel,"Not Available",1251716984,
281681,08:26:97:95:06:37,Zyxel,"Not Available",1251784582,
283969,08:26:97:84:CD:35,Zyxel,"Not Available",1251793035,
288767,4C:C5:3E:5F:1B:D5,Zyxel,"Not Available",1251804184,
242998,08:26:97:72:b1:ed,zyxel,"Not Available",1442264,
247977,08:26:97:7b:7b:5d,zyxel,"Not Available",1251692619,
271024,08:26:97:95:3d:9f,Zyxel,"Not Available",1251754253,
252120,08:26:97:84:89:6D,zyxel,"Not Available",1251696704,
274330,08:26:97:84:62:D9,Zyxel,"Not Available",1251752092,
298264,4C:C5:3E:7A:9C:38,Zyxel,"Not Available",1251819999,
257294,08:26:97:89:5B:DD,Zyxel,"Not Available",1251630146,
275834,08:26:97:93:E4:7B,Zyxel,"Not Available",1251776331,
260918,08:26:97:7b:63:ed,Zyxel,"Not Available",1251720390,
281862,08:26:97:88:E9:65,Zyxel,"Not Available",1251814392,
243398,08:26:97:6B:A1:5A,zyxel,"Not Available",1251671842,
269240,08:26:97:95:3c:43,zyxel,"Not Available",1251743853,
284251,4C:C5:3E:72:20:05,Zyxel,"Not Available",1251789038,
250164,08:26:97:6b:a4:2a,Zyxel,"Not Available",1251691279,
271297,08:26:97:95:5c:17,Zyxel,"Not Available",1251756837,
291662,4C:C5:3E:72:D0:D5,Zyxel,"Not Available",1251814410,
252672,08:26:97:6B:A4:1E,zyxel,"Not Available",1251685950,
274566,08:26:97:95:09:67,Zyxel,"Not Available",1251757409,
298622,4c:c5:3e:79:d4:7c,Zyxel,"Not Available",1251827178,
276357,4C:C5:3E:5F:42:45,Zyxel,"Not Available",1251778372,
282074,4C:C5:3E:5F:2B:05,Zyxel,"Not Available",1251785889,
284547,08:26:97:95:0b:47,Zyxel,"Not Available",1251796416,
258870,08:26:97:89:57:d5,Zyxel,"Not Available",1251716750,
243122,08:26:97:7b:6b:91,zyxel,"Not Available",1251675868,
267459,08:26:97:84:5A:2D,Zyxel,"Not Available",1251740989,
284027,08:26:97:93:DB:4B,Zyxel,"Not Available",1251775788,
249914,08:26:97:7B:67:65,zyxel,"Not Available",1251693238,
271058,08:26:97:93:4A:07,Zyxel,"Not Available",1251754659,
274383,08:26:97:95:3d:f3,Zyxel,"Not Available",1251757634,
298357,4c:c5:3e:79:d8:f0,Zyxel,"Not Available",1251822392,
257355,08:26:97:89:5B:F5,Zyxel,"Not Available",1251719672,
275889,4C:C5:3E:5F:3F:E1,Zyxel,"Not Available",1251776844,
260954,08:26:97:84:61:e9,zyxel,"Not Available",1251732400,
281877,08:26:97:88:E9:DD,Zyxel,"Not Available",1251829075,
243463,98:0D:67:F3:A0:E4,zyxel,"Not Available",1251641714,
269282,08:26:97:94:68:ff,zyxel,"Not Available",1251741545,
271343,08:26:97:95:34:ff,Zyxel,"Not Available",1251753857,
291726,4c:c5:3e:72:da:f5,Zyxel,"Not Available",1251813978,
252728,08:26:97:89:59:0d,Zyxel,"Not Available",1251711327,
274610,08:26:97:93:dc:83,Zyxel,"Not Available",1251767908,
298711,4c:c5:3e:72:cf:19,Zyxel,"Not Available",1251827484,
280328,08:26:97:84:94:F5,Zyxel,"Not Available",1251775586,
252742,08:26:97:84:88:f5,Zyxel,"Not Available",1251697034,
257628,08:26:97:84:B2:11,Zyxel,"Not Available",1251711985,
262240,08:26:97:84:D0:4D,Zyxel,"Not Available",1251727463,
282310,08:26:97:93:5e:77,Zyxel,"Not Available",1251786393,
243901,98:0d:67:f3:a7:74,zyxel,"Not Available",1251682978,
269942,08:26:97:94:D4:4B,Zyxel,"Not Available",1251732606,
284600,4C:C5:3E:5E:B2:E1,Zyxel,"Not Available",1251797433,
250588,98:0D:67:F3:B1:D0,Zyxel,"Not Available",1251697396,
271638,08:26:97:93:49:B3,Zyxel,"Not Available",1251759067,
238347,08:26:97:6B:C2:4E,zyxel,"Not Available",1251669744,
255274,08:26:97:84:b8:c5,zyxel,"Not Available",1251704106,
299446,08:26:97:64:6F:49,Zyxel,"Not Available",1251829891,
257870,08:26:97:84:ba:b1,Zyxel,"Not Available",1251716218,
281061,08:26:97:94:cc:47,Zyxel,"Not Available",1251781687,
263322,08:26:97:7B:4A:6D,Zyxel,"Not Available",1251736433,
282643,4C:C5:3E:5E:B2:51,Zyxel,"Not Available",1251788232,
245275,08:26:97:70:c8:f9,zyxel,"Not Available",1251650634,
250873,08:26:97:7b:67:29,Zyxel,"Not Available",1251702500,
271954,08:26:97:95:04:f3,Zyxel,"Not Available",1251743178,
292480,4C:C5:3E:7A:C3:BC,Zyxel,"Not Available",1251814816,
275149,4C:c5:3e:5f:11:6d,zyxel,"Not Available",1251769517,
299830,4C:C5:3E:79:D0:5C,Zyxel,"Not Available",1251826843,
250898,08:26:97:7C:66:B9,zyxel,"Not Available",1251685237,
256637,08:26:97:89:59:6D,zyxel,"Not Available",1251679312,
258183,08:26:97:84:63:45,Zyxel,"Not Available",1251725298,
281289,4c:c5:3e:5f:0c:f9,zyxel,"Not Available",1251759467,
239474,08:26:97:61:4B:2F,zyxel,"Not Available",1251670446,
264590,08:26:97:84:c3:Bd,Zyxel,"Not Available",1251738699,
282980,08:26:97:93:59:df,Zyxel,"Not Available",1251781242,
246619,08:26:97:7b:6b:a9,zyxel,"Not Available",1251661079,
292755,4C:C5:3E:79:D5:D8,Zyxel,"Not Available",1251820774,
251716,08:26:97:7c:a9:f1,Zyxel,"Not Available",1251682513,
274006,08:26:97:88:df:a5,Zyxel,"Not Available",1251763781,
292903,08:26:97:93:ED:B7,Zyxel,"Not Available",1251821515,
275445,08:26:97:95:07:93,Zyxel,"Not Available",1251773810,
258709,08:26:97:84:cd:4d,Zyxel,"Not Available",1251728059,
242661,08:26:97:68:39:7F,zyxel,"Not Available",1251692467,
265051,08:26:97:84:ad:31,Zyxel,"Not Available",1251741159,
283872,08:26:97:93:e4:9f,Zyxel,"Not Available",1251792098,
270926,08:26:97:7B:4A:B5,Zyxel,"Not Available",1251749035,
288664,08:26:97:93:56:73,Zyxel,"Not Available",1251816101,
274238,08:26:97:93:4C:3B,Zyxel,"Not Available",1251754693,
246997,08:26:97:7b:64:f5,zyxel,"Not Available",1251692197,
252047,08:26:97:84:7f:7d,zyxel,"Not Available",1251670858,
274257,08:26:97:94:d6:5b,Zyxel,"Not Available",1251755032,
257224,08:26:97:84:ba:75,zyxel,"Not Available",1251715135,
275730,4c:c5:3e:5f:0a:29,Zyxel,"Not Available",1251775611,
259038,08:26:97:7c:a0:cd,Zyxel,"Not Available",1251731417,
281832,08:26:97:64:49:E1,Zyxel,"Not Available",1251813510,
243277,08:26:97:6B:A9:EE,zyxel,"Not Available",1251678452,
284165,08:26:97:93:dc:8f,Zyxel,"Not Available",1251788604,
271210,08:26:97:7B:44:C1,Zyxel,"Not Available",1251737528,
291569,08:26:97:93:46:a7,Zyxel,"Not Available",1251813645,
252581,08:26:97:84:CF:09,zyxel,"Not Available",1251693447,
274492,08:26:97:95:08:B3,Zyxel,"Not Available",1251767208,
298500,4C:C5:3E:81:B7:BB,Zyxel,"Not Available",1251826352,
257479,08:26:97:84:80:61,zyxel,"Not Available",1251717585,
261646,08:26:97:7c:6b:15,zyxel,"Not Available",1251733264,
291906,08:26:97:93:59:eb,Zyxel,"Not Available",1251821782,
298937,08:26:97:93:5b:9b,Zyxel,"Not Available",1251819702,
243675,08:26:97:72:ae:81,zyxel,"Not Available",1251681106,
250456,08:26:97:7c:61:79,zyxel,"Not Available",1251772464,
235569,98:0D:67:F3:6D:B4,zyxel,"Not Available",1631571,
255026,08:26:97:84:B7:21,Zyxel,"Not Available",1251712077,
274743,08:26:97:95:05:5F,Zyxel,"Not Available",1251768770,
298980,4c:c5:3e:72:d4:f5,Zyxel,"Not Available",1251829011,
257746,08:26:97:7B:42:F9,Zyxel,"Not Available",1251716048,
280950,4C:C5:3E:5F:0B:79,zyxel,"Not Available",1251594305,
263201,08:26:97:7b:4a:55,Zyxel,"Not Available",1251735367,
244141,08:26:97:7b:6f:15,zyxel,"Not Available",1251674922,
250718,08:26:97:7B:4E:15,zyxel,"Not Available",1251702332,
292287,4C:C5:3E:7A:C3:B0,Zyxel,"Not Available",1251817903,
274986,08:26:97:93:D9:BF,Zyxel,"Not Available",1251753075,
299630,4c:c5:3e:72:ce:65,Zyxel,"Not Available",1251830825,
258000,08:26:97:84:b7:d5,Zyxel,"Not Available",1251723691,
281142,08:26:97:94:60:e3,Zyxel,"Not Available",1251781842,
263690,08:26:97:7c:a0:b5,Zyxel,"Not Available",1251722787,
282801,08:26:97:93:5A:1b,Zyxel,"Not Available",1251788955,
285158,08:26:97:8D:87:E2,Zyxel,"Not Available",1251796396,
239096,08:26:97:61:50:87,zyxel,"Not Available",1251671639,
263731,08:26:97:84:c9:39,Zyxel,"Not Available",1609706,
245573,08:26:97:6B:AB:4A,zyxel,"Not Available",1251800815,
270472,08:26:97:7b:45:09,Zyxel,"Not Available",1251749729,
251546,08:26:97:6B:AA:42,zyxel,"Not Available",1251695461,
273880,4c:c5:3e:5e:cc:19,Zyxel,"Not Available",1251762869,
292672,4c:c5:3e:79:d7:88,zyxel,"Not Available",1251818656,
256796,08:26:97:89:57:a5,zyxel,"Not Available",1251704735,
275306,C8:54:4B:26:D8:A6,zyxel,"Not Available",1251772838,
300158,4c:c5:3e:7a:9e:90,zyxel,"Not Available",1251831056,
281509,4C:C5:3E:5F:22:A1,Zyxel,"Not Available",1251784564,
240481,08:26:97:6b:aa:7e,zyxel,"Not Available",1251657052,
264790,08:26:97:65:5a:51,Zyxel,"Not Available",1251736017,
270752,08:26:97:94:CE:1B,Zyxel,"Not Available",1251754434,
288364,4c:c5:3e:5f:12:5d,Zyxel,"Not Available",1251648324,
251865,08:26:97:84:b7:51,zyxel,"Not Available",1251706295,
274128,4c:c5:3e:5e:d6:81,Zyxel,"Not Available",1251764514,
297908,08:26:97:93:e8:9b,Zyxel,"Not Available",1251819597,
257131,08:26:97:84:BA:39,Zyxel,"Not Available",1251718006,
275587,08:26:97:95:3a:6f,Zyxel,"Not Available",1251774781,
281755,4C:C5:3E:5F:0A:D1,Zyxel,"Not Available",1251785005,
283999,4c:c5:3e:72:1d:d1,Zyxel,"Not Available",1251793342,
250796,08:26:97:7c:6d:01,zyxel,"Not Available",1251776585,
292378,08:26:97:93:f2:D3,Zyxel,"Not Available",1251802226,
255461,08:26:97:89:57:75,zyxel,"Not Available",1251713872,
275035,08:26:97:94:17:6f,Zyxel,"Not Available",1251770516,
299709,4c:c5:3e:79:d7:34,zyxel,"Not Available",1251831139,
258049,98:0D:67:F2:FD:4C,Zyxel,"Not Available",1251695745,
281195,4C:C5:3E:5F:1F:35,Zyxel,"Not Available",1251781921,
282838,4C:C5:3E:5F:24:ED,Zyxel,"Not Available",1251789207,
258071,08:26:97:89:5f:25,Zyxel,"Not Available",1251718627,
239247,08:26:97:6b:a3:d6,zyxel,"Not Available",1251669159,
264244,08:26:97:84:C9:99,Zyxel,"Not Available",1251735100,
282881,4c:c5:3e:5e:ad:65,Zyxel,"Not Available",1251651466,
245649,08:26:97:6b:a2:92,zyxel,"Not Available",1251685479,
288088,4C:C5:3E:5E:C9:E5,Zyxel,"Not Available",1251793932,
251602,08:26:97:7B:77:01,Zyxel,"Not Available",1581169,
273942,08:26:97:93:E0:13,Zyxel,"Not Available",1251763373,
292775,4C:C5:3E:79:CE:B8,Zyxel,"Not Available",1251820952,
256877,08:26:97:84:be:e9,zyxel,"Not Available",1251714064,
275362,4C:C5:3E:5F:25:E9,Zyxel,"Not Available",1251765333,
300301,4C:C5:3E:72:D3:BD,zyxel,"Not Available",1251825945,
258644,08:26:97:84:AB:15,Zyxel,"Not Available",1251717036,
281577,08:26:97:94:66:17,Zyxel,"Not Available",1251784108,
264847,08:26:97:84:AB:B1,Zyxel,"Not Available",1251739814,
283764,08:26:97:93:e4:c3,Zyxel,"Not Available",1251805420,
246827,08:26:97:7C:AA:C9,zyxel,"Not Available",1251690703,
270823,08:26:97:95:56:83,Zyxel,"Not Available",1251752849,
288490,4C:C5:3E:72:E5:39,Zyxel,"Not Available",1251798331,
251932,08:26:97:72:ad:55,zyxel,"Not Available",1251703152,
274163,08:26:97:95:52:E7,Zyxel,"Not Available",1251764704,
297995,4c:c5:3e:72:db:49,zyxel,"Not Available",1251823262,
275652,08:26:97:72:4F:11,Zyxel,"Not Available",1251771312,
281797,08:26:97:84:a7:0d,Zyxel,"Not Available",1251777511,
258950,08:26:97:84:C4:F5,Zyxel,"Not Available",1251726903,
281809,08:26:97:64:6C:B5,Zyxel,"Not Available",1251815591,
243172,08:26:97:60:db:ff,zyxel,"Not Available",1251677736,
269084,08:26:97:95:59:0b,zyxel,"Not Available",1251740693,
284093,08:26:97:76:62:87,zyxel,"Not Available",1251793898,
249979,08:26:97:7b:4e:09,Zyxel,"Not Available",1251671053,
271139,08:26:97:94:68:0F,Zyxel,"Not Available",1251755372,
288978,4C:C5:3E:72:A0:2D,Zyxel,"Not Available",1251805139,
252403,08:26:97:84:8c:91,zyxel,"Not Available",1251709778,
274416,08:26:97:94:61:d3,Zyxel,"Not Available",1251765775,
257406,08:26:97:89:60:e1,Zyxel,"Not Available",1251713649,
261007,98:0D:67:F3:6A:E4,Zyxel,"Not Available",1251732833,
243521,08:26:97:6B:A3:16,zyxel,"Not Available",1251680498,
269357,08:26:97:8D:87:BE,Zyxel,"Not Available",1251770063,
284398,08:26:97:93:5B:BF,Zyxel,"Not Available",1251795650,
298403,4C:C5:3E:72:DC:F9,Zyxel,"Not Available",1251818328,
291786,4C:C5:3E:5F:1C:65,Zyxel,"Not Available",1251815073,
274651,08:26:97:93:e1:c3,Zyxel,"Not Available",1251768286,
298787,4C:C5:3E:81:B8:03,Zyxel,"Not Available",1251828061,
250388,08:26:97:84:82:1d,Zyxel,"Not Available",1251696011,
234988,98:0D:67:F3:78:A0,zyxel,"Not Available",1251666862,
254867,c8:54:4b:26:c9:79,Zyxel,"Not Available",1251707917,
257680,08:26:97:84:7f:ad,Zyxel,"Not Available",1251706661,
280763,4C:C5:3E:5F:09:5D,Zyxel,"Not Available",1251779622,
262272,98:0d:67:f3:7b:f4,Zyxel,"Not Available",1251734771,
282376,08:26:97:95:0c:d3,Zyxel,"Not Available",1251774201,
243992,08:26:97:72:52:05,zyxel,"Not Available",1251683545,
270109,08:26:97:84:A9:59,Zyxel,"Not Available",1251746564,
284656,08:26:97:95:12:1f,zyxel,"Not Available",1251797070,
250642,08:26:97:7C:6E:B1,zyxel,"Not Available",1251697728,
292170,08:26:97:93:E8:6B,Zyxel,"Not Available",1251804225,
238412,98:0D:67:F3:6A:00,zyxel,"Not Available",1251655379,
255330,08:26:97:7b:72:d5,zyxel,"Not Available",1251712104,
274910,08:26:97:95:06:97,Zyxel,"Not Available",1251769806,
299519,4c:c5:3e:7a:9b:b4,Zyxel,"Not Available",1251824242,
263616,08:26:97:65:57:ed,Zyxel,"Not Available",1251736860,
270347,08:26:97:93:45:33,Zyxel,"Not Available",1251748550,
285084,08:26:97:93:f1:3b,Zyxel,"Not Available",1251799472,
272364,08:26:97:93:4C:FB,Zyxel,"Not Available",1251755288,
292556,4c:c5:3e:79:d2:90,Zyxel,"Not Available",1251819691,
300006,08:26:97:93:56:1F,Zyxel,"Not Available",1251819319,
245481,08:26:97:7b:79:e9,zyxel,"Not Available",1580088,
250993,08:26:97:7c:aa:09,Zyxel,"Not Available",1251704162,
256721,08:26:97:89:57:c9,zyxel,"Not Available",1251715610,
275217,4C:C5:3E:5F:42:39,Zyxel,"Not Available",1251771983,
258234,08:26:97:84:CB:91,Zyxel,"Not Available",1251669266,
281435,4c:c5:3e:5f:22:65,Zyxel,"Not Available",1251780273,
239550,08:26:97:72:a6:1d,zyxel,"Not Available",1251670509,
283013,4C:C5:3E:5F:21:81,Zyxel,"Not Available",1251784318,
246672,08:26:97:6b:aa:36,zyxel,"Not Available",1251689720,
270662,08:26:97:95:12:97,zyxel,"Not Available",1251780208,
288244,4C:C5:3E:72:23:F5,Zyxel,"Not Available",1251801581,
251773,08:26:97:84:89:55,zyxel,"Not Available",1251695243,
274063,08:26:97:7C:9F:07,Zyxel,"Not Available",1251750252,
295805,4C:C5:3E:72:D0:5D,Zyxel,"Not Available",1251821894,
257031,08:26:97:84:80:b5,zyxel,"Not Available",1251717554,
275499,08:26:97:95:33:EB,Zyxel,"Not Available",1251772896,
298153,4c:c5:3e:72:db:6d,zyxel,"Not Available",1251824325,
281659,08:26:97:93:dd:97,zyxel,"Not Available",1520565,
267355,08:26:97:95:3d:03,Zyxel,"Not Available",1251741682,
